caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy
1,128851,Z,671,32,Amsterdam,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,gehuwd,26,Ned. Israelitisch,Z-Holl. steden,0,2,0,-1,0,74,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,128852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,161,1,4,4,4,6,61,2,3
1,128901,Y,31,44,Belgie,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,44,Rooms Katholiek,Belgie,0,1,2,geen familie,141,80,123,1846,vader overleden,vader overleden,reiziger,pakhuisopzichter,broer/zwager man,artistiek beroep,broer/zwager man,boekhouder,geen familie,koopman,geen familie,36,47,128902,ongehuwd,Belgie,"2e huw., rest onbeke",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,344,5,4,5,5,2,24,3,4
1,128951,SS,332,53,ov. Overijssel,360,zonder,zonder beroep,Nederlands Hervormd,gehuwd,55,Waals Hervormd,Amsterdam,0,3,0,-1,219,213,0,1826,koopman,vader overleden,koopman,koopman,vader man,zonder,oom/neef vrouw,kantoorbediende,broer/zwager man,stadhuisambtenaar,stadhuisambtenaar,26,33,128952,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,432,5,5,1,5,5,54,3,5
1,129001,KK,310,54,Amsterdam,303,notaris,als in bev.register,Gereformeerd,ongehuwd,-1,-1,-1,0,1,1,geen familie,58,100,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,245,4,5,4,3,2,23,3,5
1,129101,B,259,40,Belgie,WARENHANDEL,koopman,als in bev.register,Rooms Katholiek,gehuwd,37,Rooms Katholiek,ov. N-Brabant,0,2,0,-1,0,86,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,112,1,4,3,4,6,61,2,4
1,129051,K,62,49,Amsterdam,WARENHANDEL,koopman,anders dan bev.reg.,Ned. Israelitisch,gehuwd,39,Nederlands Hervormd,Groningen steden,0,1,4,geen familie,138,53,38,1839,vader overleden,koopman,commissionair,koopman,broer/zwager man,zonder,oom/neef vrouw,koopman,vader vrouw,vrij beroep,geen familie,34,26,129052,ongehuwd,Groningen steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229,5,4,3,7,6,61,3,4
1,129151,C,28,46,Amsterdam,VOEDINGS EN GENOTMID,bakker,als in bev.register,Nederlands Hervormd,gehuwd,34,Nederlands Hervormd,Amsterdam,8,2,0,-1,47,50,58,1835,ambtenaar,vader overleden,bakker,ambtenaar,vader man,zonder,broer/zwager man,ambtenaar,geen familie,ambtenaar,geen familie,27,28,129152,ongehuwd,Amsterdam,1852,kantoorbediende,vader overleden,bakker,molenaar,geen familie,molenaar,geen familie,winkelier,7,koopman,geen familie,44,33,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,155,3,4,4,12,2,21,2,4
1,129201,D,196,39,Amsterdam,WARENHANDEL,tabakskoopman,als in bev.register,Rooms Katholiek,gehuwd,34,Rooms Katholiek,Amsterdam,3,1,1,ander familielid,83,77,36,1840,makelaar,zonder,zonder,makelaar,broer/zwager man,zonder,broer/zwager man,ambachtsman,broer/zwager vrouw,koopman,broer/zwager vrouw,26,20,129202,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,196,4,4,3,7,6,61,2,3
1,129251,SS,426,64,Amsterdam,243,factor,als in bev.register,Nederlands Hervormd,gehuwd,54,Nederlands Hervormd,ov. Gelderland,4,1,0,-1,0,92,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,179,1,4,4,7,6,69,2,6
1,129301,Z,202,61,ov. N-Holl. steden,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,58,Nederlands Hervormd,Amsterdam,0,0,1,geen familie,83,61,58,1816,werklieden,ambachtsman,kantoorbediende,werklieden,vader man,ambachtsman,vader vrouw,huispersoneel,oom/neef man,ambachtsman,geen familie,23,32,129302,ongehuwd,Amsterdam,1837,zonder,vader overleden,koopman,zonder,vader man,huispersoneel,broer/zwager man,ambachtsman,7,ambtenaar,geen familie,44,41,weduwe,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,202,4,4,4,3,6,61,3,6
1,129351,CC,190,56,Amsterdam,METAALBEW,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,58,Nederlands Hervormd,Amsterdam,4,0,0,-1,83,29,32,1821,vader overleden,werklieden,werklieden,zonder,geen familie,werklieden,geen familie,ambachtsman,geen familie,werklieden,vader vrouw,23,26,129352,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,144,4,3,3,6,2,21,2,5
1,129401,C,493,37,Amsterdam,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,39,Nederlands Hervormd,Amsterdam,6,1,0,-1,64,38,28,1845,koopman,vader overleden,schipper,schipper,oom/neef man,schipper,geen familie,schipper,geen familie,schipper,geen familie,28,30,129402,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,4,3,3,9,6,61,2,3
1,129451,X,431,54,ov. N-Holland,CHEM BEDR,apotheker,als in bev.register,Rooms Katholiek,gehuwd,41,Rooms Katholiek,Amsterdam,6,2,0,-1,84,83,58,1838,ambtenaar,vader overleden,apotheker,ambtenaar,vader man,pastoor,broer/zwager man,koopman,geen familie,koopman,geen familie,28,26,129452,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,225,4,4,4,10,2,23,3,5
1,129501,TT,470,55,Amsterdam,KLEDINGP,ambachtsman,als in bev.register,Hersteld Luthers,gehuwd,43,Hersteld Luthers,ov. Z-Holland,2,2,0,-1,63,45,26,1823,vader overleden,timmerman,winkelier,timmerman,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,25,19,129502,ongehuwd,Amsterdam,1841,vader overleden,vader overleden,ambachtsman,winkelier,broer/zwager man,pakhuisopzichter,geen familie,koopman,7,huispersoneel,geen familie,42,31,ongehuwd,ov. Z-Holland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,4,3,3,6,2,21,2,5
1,129551,X,472,32,Amsterdam,255,advocaat,als in bev.register,Nederlands Hervormd,gehuwd,26,"Overig, zonder",Amsterdam,2,6,1,ouder,0,535,0,1849,minister,zonder,advocaat,zonder,oom/neef man,militair,oom/neef man,"bankiers, kassiers",oom/neef vrouw,koopman,oom/neef vrouw,28,21,129552,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,535,1,6,1,11,2,23,4,3
1,129601,B,25,46,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Rooms Katholiek,gehuwd,36,Rooms Katholiek,Amsterdam,3,1,0,-1,325,176,198,1836,makelaar,zonder,makelaar,makelaar,vader man,zonder,vader vrouw,zonder,broer/zwager man,koopman,broer/zwager man,28,19,129602,ongehuwd,Amsterdam,1852,vader overleden,vader overleden,makelaar,gepensioneerd,broer/zwager vrouw,commissionair,broer/zwager man,assuradeurs,6,ambachtsman,broer/zwager man,44,34,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,699,6,5,5,6,6,68,4,4
1,129651,LL,116,46,Amsterdam,257,artistiek beroep,als in bev.register,Nederlands Hervormd,gehuwd,46,Evangelisch Luthers,Amsterdam,1,1,1,geen familie,0,135,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,1,5,3,5,4,44,2,4
1,129701,RR,88,41,Amsterdam,TUSSENHANDEL,commissionair,als in bev.register,Hersteld Luthers,gehuwd,45,Nederlands Hervormd,Amsterdam,5,2,0,-1,0,124,237,1842,vader overleden,vader overleden,kantoorbediende,boekhouder,oom/neef vrouw,tabakskoopman,oom/neef vrouw,zonder,oom/neef vrouw,commissionair,geen familie,29,33,129702,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,361,1,5,5,9,6,65,3,4
1,129751,L,61,25,Drenthe steden,METAALBEW,ambachtsman,als in bev.register,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,1,1,ander familielid,63,80,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,4,4,3,3,2,21,2,2
1,129801,W,37,31,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,37,Rooms Katholiek,Amsterdam,2,1,1,ander familielid,0,52,123,1845,vader overleden,pakhuisopzichter,240,werklieden,broer/zwager vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,werklieden,geen familie,23,29,129802,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,1,4,5,6,2,24,2,3
1,129851,Y,209,51,Amsterdam,TUSSENHANDEL,comm. in effecten,als in bev.register,Nederlands Hervormd,gehuwd,44,Nederlands Hervormd,Z-Holl. steden,12,5,0,-1,113,219,173,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,505,5,5,5,19,6,65,4,5
1,129901,SS,87,42,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Nederlands Hervormd,gehuwd,35,Nederlands Hervormd,West-Indie,2,2,2,ander familielid,92,140,73,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129902,-1,-1,1848,vader overleden,vader overleden,makelaar,koopman,broer/zwager man,koopman,broer/zwager man,koopman,5,makelaar,broer/zwager man,37,30,weduwe,West-Indie,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,305,4,5,4,8,6,68,3,4
1,129951,DD,385,80,N-Brabant steden,255,arts,als in bev.register,Nederlands Hervormd,gehuwd,65,Nederlands Hervormd,ov. N-Holl. steden,1,2,0,-1,0,124,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124,1,5,1,5,2,23,2,8
1,130001,L,244,59,ov. Z-Holland,WARENHANDEL,winkelier,als in bev.register,Nederlands Hervormd,gehuwd,57,Nederlands Hervormd,ov. Friesland,1,2,2,ander familielid,270,87,69,1819,vader overleden,koopvaardijkapitein,koopman,koopvaardijkapitein,vader vrouw,zeeman,broer/zwager vrouw,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,25,23,130002,ongehuwd,ov. Friesland,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,426,6,4,4,7,2,22,3,5
1,130051,K,568,56,N-Brabant steden,TUSSENHANDEL,commissionair,als in bev.register,Rooms Katholiek,gehuwd,39,Rooms Katholiek,Amsterdam,2,2,1,ouder,0,191,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,278,1,5,4,7,6,65,3,5
1,130101,J,15,35,Amsterdam,KLEDINGP,fabrikanten,als in bev.register,Hersteld Luthers,gehuwd,37,Hersteld Luthers,Amsterdam,3,1,0,-1,0,56,65,1841,vader overleden,vader overleden,ambachtsman,zonder,oom/neef man,makelaar,oom/neef vrouw,fabrikanten,geen familie,kantoorbediende,geen familie,22,24,130102,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,1,4,4,6,1,11,2,3
1,130151,V,114,54,ov. Friesland,VOEDINGS EN GENOTMID,fabrikanten,als in bev.register,Nederlands Hervormd,gehuwd,52,Nederlands Hervormd,overig Utrecht,2,1,0,-1,59,78,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,4,4,1,5,1,11,2,5
1,130201,KK,163,62,Amsterdam,TUSSENHANDEL,comm. in effecten,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,1,2,ander familielid,0,94,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,162,1,4,4,4,6,65,2,6
1,130251,SS,250,67,Z-Holl. steden,WARENHANDEL,koopman,als in bev.register,Doopsgezind,weduwnaar,-1,-1,-1,2,4,0,-1,150,277,58,1812,rentenier,vader overleden,koopman,zonder,oom/neef vrouw,rentenier,oom/neef vrouw,koopman,oom/neef man,advocaat,geen familie,26,21,130252,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,5,6,4,7,6,61,3,6
1,130351,LL,337,41,Amsterdam,360,rentenier,zonder beroep,Nederlands Hervormd,gehuwd,32,Nederlands Hervormd,Amsterdam,0,3,0,-1,85,164,0,1850,vader overleden,vader overleden,zonder,"bankiers, kassiers",oom/neef man,kantoorbediende,oom/neef man,advocaat,geen familie,onderwijzer,geen familie,28,29,130352,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,249,4,5,1,5,5,51,3,4
1,130401,CC,505,48,Amsterdam,251,arts,als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,2,3,ander familielid,64,218,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,369,4,5,4,6,2,23,3,4
1,130451,SS,334,55,ov. N-Holl. steden,350,gepensioneerd,anders dan bev.reg.,Nederlands Hervormd,gehuwd,48,Nederlands Hervormd,Amsterdam,6,2,0,-1,14,212,0,1824,vader overleden,zonder,arts,zonder,vader vrouw,koopvaardijkapitein,geen familie,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,25,25,130452,ongehuwd,ov. N-Holl. steden,"2e huw., rest onbeke",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,226,2,5,1,10,5,55,3,5
1,130501,H,68,26,ov. Gelderland,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,25,Nederlands Hervormd,Amsterdam,0,1,0,-1,97,87,56,1853,ambtenaar,commissionair,koopman,koopman,broer/zwager vrouw,zonder,broer/zwager vrouw,zonder,broer/zwager vrouw,zonder,broer/zwager vrouw,25,24,130502,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,4,4,4,3,6,61,3,2
1,130551,Y,121,53,ov. N-Holl. steden,WARENHANDEL,koopman,als in bev.register,Rooms Katholiek,gehuwd,57,Rooms Katholiek,ov. N-Brabant,3,3,0,-1,554,155,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,781,6,5,4,8,6,61,4,5
1,130601,Y,343,51,Amsterdam,VOEDINGS EN GENOTMID,slager,als in bev.register,Evangelisch Luthers,gehuwd,39,Hersteld Luthers,Amsterdam,0,5,2,geen familie,77,131,87,1844,vader overleden,vader overleden,slager,commissionair,broer/zwager man,ambachtsman,broer/zwager man,ambachtsman,oom/neef vrouw,ambtenaar,geen familie,41,29,130602,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,295,4,5,4,9,2,21,3,5
1,130651,OO,614,45,Amsterdam,CREDIETWEZEN,ov. zelfstandigen,als in bev.register,Hersteld Luthers,ongehuwd,-1,-1,-1,0,2,0,-1,162,48,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,224,5,3,2,3,2,25,3,4
1,130701,BB,485,29,Amsterdam,TUSSENHANDEL,commissionair,als in bev.register,Waals Hervormd,gehuwd,22,Waals Hervormd,Amsterdam,0,2,0,-1,0,162,106,1851,vader overleden,koopman,koopman,zonder,oom/neef vrouw,assuradeurs,oom/neef man,zonder,oom/neef vrouw,zonder,oom/neef vrouw,27,19,130702,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,268,1,5,5,4,6,65,3,2
1,130751,X,397,29,Amsterdam,360,zonder,zonder beroep,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,5,0,-1,0,664,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,664,1,6,1,6,5,54,4,2
1,130801,B,40,62,Amsterdam,WARENHANDEL,wijnkoopman,als in bev.register,Rooms Katholiek,gehuwd,58,Rooms Katholiek,ov. Overijssel,4,2,0,-1,319,169,119,1817,koopman,vader overleden,zonder,koopman,vader man,zonder,oom/neef man,makelaar,oom/neef vrouw,koopman,geen familie,25,21,130802,ongehuwd,ov. Overijssel,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,607,6,5,5,8,6,61,4,6
1,130851,KK,420,39,Amsterdam,WARENHANDEL,koopman,als in bev.register,Waals Hervormd,gehuwd,40,Waals Hervormd,Frankrijk,3,2,0,-1,13,115,62,1844,koopman,zonder,koopman,zonder,broer/zwager man,commissionair,geen familie,artistiek beroep,geen familie,koopman,geen familie,30,31,130852,weduwe,Frankrijk,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,2,5,4,7,6,61,2,3
1,130901,N,333,74,Amsterdam,TUSSENHANDEL,commissionair,anders dan bev.reg.,Nederlands Hervormd,ongehuwd,-1,-1,-1,0,1,0,-1,244,69,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,321,5,4,2,2,6,65,3,7
1,130951,J,45,50,Amsterdam,WARENHANDEL,koopman,als in bev.register,Evangelisch Luthers,gehuwd,41,Evangelisch Luthers,Amsterdam,2,1,0,-1,58,131,148,1836,ambtenaar,fabrikanten,koopman,ambtenaar,vader man,fabrikanten,vader vrouw,assuradeurs,geen familie,makelaar,geen familie,33,24,130952,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,337,4,5,5,5,6,61,3,5
1,131001,N,431,35,Amsterdam,WARENHANDEL,koopman,als in bev.register,Rooms Katholiek,gehuwd,40,Rooms Katholiek,Z-Holl. steden,8,3,0,-1,143,145,380,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,668,5,5,6,13,6,61,4,3
1,131051,Y,119,43,Amsterdam,360,zonder,zonder beroep,Nederlands Hervormd,gehuwd,37,Waals Hervormd,Amsterdam,7,4,0,-1,0,212,0,1845,zonder,lid gemeenteraad asd,predikant,zonder,vader man,koopman,oom/neef man,advocaat,broer/zwager vrouw,lid Staten-Generaal,oom/neef vrouw,34,28,131052,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212,1,5,1,13,5,54,3,4
1,131101,L,239,80,ov. N-Holland,WARENHANDEL,koopman,geen,Rooms Katholiek,gehuwd,76,Rooms Katholiek,ov. N-Holland,2,0,0,-1,190,71,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131102,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,299,5,4,3,4,6,61,3,8
1,131151,JJ,44,36,Amsterdam,BOUWBEDRIJVEN,"timmerman, makelaar",als in bev.register,Rooms Katholiek,ongehuwd,-1,-1,-1,0,1,4,geen familie,90,60,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,217,4,4,4,6,2,21,3,3
1,131201,DD,462,41,Z-Holl. steden,TUSSENHANDEL,makelaar,als in bev.register,Nederlands Hervormd,gehuwd,42,Nederlands Hervormd,overig Utrecht,7,2,1,ander familielid,0,109,14,1839,ambtenaar,zonder,kantoorbediende,zonder,geen familie,winkelier,geen familie,ambachtsman,geen familie,sleper,geen familie,26,27,131202,ongehuwd,overig Utrecht,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,1,5,2,12,6,68,2,4
